name,ra,dec,semimaj_arcsec,axial_ratio,pos_angle,global_flag,GALEX_FUV,GALEX_FUV_err,GALEX_FUV_flag,GALEX_NUV,GALEX_NUV_err,GALEX_NUV_flag,SDSS_u,SDSS_u_err,SDSS_u_flag,SDSS_g,SDSS_g_err,SDSS_g_flag,SDSS_r,SDSS_r_err,SDSS_r_flag,SDSS_i,SDSS_i_err,SDSS_i_flag,SDSS_z,SDSS_z_err,SDSS_z_flag,2MASS_J,2MASS_J_err,2MASS_J_flag,2MASS_H,2MASS_H_err,2MASS_H_flag,2MASS_Ks,2MASS_Ks_err,2MASS_Ks_flag,WISE_3.4,WISE_3.4_err,WISE_3.4_flag,WISE_4.6,WISE_4.6_err,WISE_4.6_flag,WISE_12,WISE_12_err,WISE_12_flag,WISE_22,WISE_22_err,WISE_22_flag,Spitzer_3.6,Spitzer_3.6_err,Spitzer_3.6_flag,Spitzer_4.5,Spitzer_4.5_err,Spitzer_4.5_flag,Spitzer_5.8,Spitzer_5.8_err,Spitzer_5.8_flag,Spitzer_8.0,Spitzer_8.0_err,Spitzer_8.0_flag,Spitzer_24,Spitzer_24_err,Spitzer_24_flag,Spitzer_70,Spitzer_70_err,Spitzer_70_flag,Spitzer_160,Spitzer_160_err,Spitzer_160_flag,PACS_70,PACS_70_err,PACS_70_flag,PACS_100,PACS_100_err,PACS_100_flag,PACS_160,PACS_160_err,PACS_160_flag,SPIRE_250,SPIRE_250_err,SPIRE_250_flag,SPIRE_350,SPIRE_350_err,SPIRE_350_flag,SPIRE_500,SPIRE_500_err,SPIRE_500_flag
NGC3353,161.3433,55.96036,110.243873905,1.25382157811,129.42916867,,0.00487901835159,0.000220508961034,,0.00610481819149,0.000167548473762,,0.0128540875364,0.000749196246367,,0.0259508116833,0.000391393067539,,0.0355783626036,0.000631299773523,,0.0395976393642,0.000919810377439,,0.0428148594552,0.00215150860843,,0.0593275550892,0.00655686356105,,0.0737680219303,0.0233942096287,,0.0532960300399,0.0194968489795,,0.0274224855858,0.00124514739847,,0.0192682880296,0.00130681928823,,0.183130052039,0.00879995459329,,0.895971182337,0.0506584888534,,0.0295586540083,0.00168277506652,,0.0225663489532,0.00154134377392,,0.00137961203313,0.0151269165878,,0.119686102109,0.0043880391772,,0.884777660613,0.045445848577,n,5.18574894572,0.563371244954,n,5.7550059381,0.699678685116,,5.62424715038,0.785280857385,,5.50918850947,1.38462951744,,4.63800883542,0.874027976115,,2.13269758647,0.157423459292,,0.927853183075,0.102246892949,,0.333728248802,0.0502067067977,
NGC3370,161.76675,17.27369,167.353990062,1.80301351378,50.2317598029,,0.00684064603645,0.000311766196637,,0.00865434475846,0.000243025357876,,0.0206963906687,0.00135550189672,,0.0490537781706,0.000927213123723,,0.0737439281913,0.00134615421801,,0.091363944081,0.00210194789125,,0.101893189626,0.00510665088996,,0.146303002224,0.0134357148224,,0.177667580648,0.0419339203739,,0.139324760766,0.01586020612,,0.0725911278372,0.00308240637977,,0.0453145751767,0.00655220855317,,0.293103792182,0.0160136459335,,0.406407858407,0.0291864789957,,0.075784186019,0.0025195774835,n,0.0523507239551,0.00183097158036,,0.122524008603,0.00410029163534,n,0.329000873437,0.0100002914313,,0.388914329372,0.0201807790902,,5.58485943042,0.619892999447,N,11.1434563688,-1.33721476426,N,,,,11.302681443,1.10467154418,,11.1437622077,1.12567205504,,6.70529805772,0.396912926273,,2.98313780672,0.193210022532,,1.19712983444,0.0949077301774,
NGC3348,161.79165,72.83967,242.176300056,1.15997820511,-12.2789451527,,0.00461612299941,0.000955473565739,,0.00267951506386,0.000215721731752,,,,,,,,,,,,,,,,,0.670751624581,0.0198109177468,,1.07760313347,0.0967436908162,,0.63531640196,0.0417258115087,,0.297916452938,0.00970998118631,,0.158534970797,0.00735961569905,,-0.000965996649697,0.0226325408322,,-0.0295846317964,0.0355348044451,,,,,,,,,,,,,,,,,,,,,,,,,,-4.13530468077,1.82943392252,A,-0.576217549742,2.05230379937,,-0.322060749913,1.93271662745,,-0.367575227156,1.05435846436,,-0.0579086996445,0.414188589774,
NGC3380,162.0507,28.60181,97.4748140119,1.26143411743,-42.1982184558,,0.00148161109473,7.30401429658e-05,,0.00197065229537,6.41744713251e-05,,0.00706235647172,0.000362090773067,,0.0237509367908,0.000368271363274,,0.0414145090428,0.00048566333041,,0.0563763084381,0.000871346963307,,0.0682267636123,0.00181671290902,,0.0918835154192,0.00449605958277,,0.10708857345,0.0105211456533,,0.0863079819425,0.00662819473371,,0.0426956573298,0.00149235184008,,0.024290643873,0.00118997025297,,0.0491350680175,0.0031189043488,,0.0691467797521,0.00711392002877,,0.0412583391197,0.00159010490161,,0.0266150818994,0.00103487215533,,,,,,,,,,,,,,,,,,,,0.778487293292,0.635453711151,,2.39047312834,0.558794460644,,1.18478228403,0.118062568059,,0.542030893377,0.0914352469715,,0.225892421497,0.0411187972911,
NGC3381,162.10335,34.7114,125.194613662,1.15009367979,129.087538274,,0.00454522060347,0.000207957998613,,0.00591136522513,0.000163680961631,,0.0121176208081,0.000743554463127,,0.0307925808556,0.000560837577739,,0.0451947950425,0.00109001073467,,0.0560413644246,0.00168300325521,,0.0571382400227,0.00392821446019,,0.0763546610769,0.00685474790225,,0.114731483675,0.0384482538863,,0.0672102538111,0.0146774643421,,0.0361104768966,0.0017092745357,,0.02071545467,0.00172264495005,,0.10811818479,0.00572568651549,,0.156125532026,0.0146027906565,,0.0360510375455,0.00189831374675,,0.0250270549534,0.00128592978467,,0.0524292396631,0.00250886070129,,0.120488880013,0.004122655299,,,,,,,,,,,,,,4.1145397247,1.3387268708,,3.32420951608,0.770957830584,,2.74066162849,0.209882282948,,1.23503630678,0.146967705767,,0.467995758616,0.0657833019272,
NGC3364,162.1242,72.42506,77.9422863406,1.00002142896,135.000038006,,0.00255394279321,0.000238184223738,,0.00280833479981,0.00011095067916,,,,,,,,,,,,,,,,,0.0657226886343,0.00394455566362,,0.0867110855033,0.0186920541729,,0.0619692139141,0.0087627568421,,0.0313228999928,0.00117364442349,,0.0186619600201,0.00101136208219,,0.0796320197669,0.00467034854818,,0.10620604283,0.00849237149471,,0.0315429327438,0.0013770249475,,0.0209283610805,0.00124461265072,,,,,,,,,,,,,,,,,,,,3.2125274451,0.469002898962,,3.47725309107,0.453330764311,,2.1269305575,0.179729162112,,0.961144242201,0.122788054991,,0.34840303683,0.0438633928478,
NGC3395,162.45885,32.98283,263.387410853,1.82646760338,-17.3471659757,C,0.0184195052429,0.000829369890371,C,0.0249839040177,0.000677701058232,C,0.0431551527027,0.000821647114475,C,0.0867112632306,0.00106930157002,C,0.115878154977,0.00112919339118,C,0.129629905953,0.00224334162517,C,0.144041819655,0.00379865994142,C,0.181993276168,0.0107901214261,C,0.336565075009,0.0354815091443,C,0.188925947776,0.0904695918847,C,0.0965489715296,0.00361043538584,C,0.0642347247601,0.00325994060016,C,0.453836301147,0.0264471811058,C,1.22578659885,0.0708091414562,C,0.100902699932,0.00349754435991,CN,0.0680087130818,0.00316501482538,CN,-0.0757073042982,0.0211160936815,CNA,0.45816253977,0.0138977510225,CN,1.136805081,0.0586629737805,CN,12.1777749914,1.23270475419,CN,17.2205540352,-2.06646648423,CN,13.5045240637,2.23934438069,Cn,21.7370779266,2.72551095957,Cn,15.5098486055,2.39610262274,Cn,7.81399489286,0.494682382329,C,3.44266293777,0.261274484182,C,1.41906500897,0.138522455812,C
NGC3396,162.4806,32.99078,272.674278888,1.74196374821,-20.8509165916,C,0.0184801792629,0.000833353352124,C,0.0249335279773,0.000676868320104,C,0.0436878068738,0.00105274011641,C,0.0870758885457,0.0011011547322,C,0.105788844885,0.00127902596627,C,0.121828048359,0.00181799329163,C,0.134839536342,0.00360405349089,C,0.180855826731,0.0109640384921,C,0.266955201614,0.0253333631656,C,0.166496467584,0.0158722723395,C,0.0963215107652,0.0041553252497,C,0.0662349752474,0.00374889192509,C,0.458205332175,0.022276490586,C,1.25820827758,0.073015405778,C,0.0904798991404,0.0035449774561,CN,0.0602011095346,0.00248197394788,CN,-0.674654599284,0.0229462521821,CNA,0.498259474342,0.0153423584167,CN,1.11971066925,0.0566645304157,CN,12.2409466551,1.29859994638,CN,16.9786839898,-2.03744207878,CN,14.3810203184,2.44485185715,Cn,22.2944968578,2.94181313268,Cn,16.5119174782,2.96314938436,Cn,7.79159157661,0.484747694149,C,3.30428416386,0.251867575197,C,1.30018415391,0.147634354039,C
UGC05958,162.816,27.84872,107.592887575,2.15237415661,84.0786042974,,0.00032940504541,2.49005573061e-05,,0.000245739735375,2.65694266627e-05,,0.00146426920001,0.000215412972901,,0.00436447043991,0.000318573207072,,0.00782539011496,0.000497953953377,,0.0110427136873,0.00104063688147,,0.013197428682,0.00207578350317,,0.0163246812274,0.00517630193586,,0.0172580102029,0.00807203371834,,0.0169288051719,0.00650594504151,,0.0104810648489,0.000697517901096,,0.00554066666802,0.000814599415945,,0.0120175875749,0.00188169163719,,0.0113765344985,0.0054390081083,,0.0106421244426,0.000680335434873,,0.00673579629422,0.000541306377863,,,,,0.013468323716,0.00067593125363,n,,,,,,,,,,,,,0.448799994459,0.334238462733,,1.02585888423,0.449831821647,,0.616826517088,0.0902299395685,,0.38969767982,0.0691904407627,,0.193413732006,0.0275857220135,
NGC3414,162.81735,27.97483,210.006003941,1.09719464458,121.151012288,,0.00184489770642,0.000108703640163,,0.00164052166018,0.00014305331844,,0.0229124380363,0.00107977675741,,0.107693533056,0.0015271132029,,0.215557453433,0.00235635238569,,0.314839543673,0.00451504235644,,0.389803451616,0.00777175810307,,0.522937947871,0.0196049394825,,0.693206007052,0.0687313793948,,0.483987598469,0.0297683869778,,0.247283297942,0.00889743643853,,0.137254331092,0.00614465098854,,0.066180203521,0.0107022684598,,0.0496786141369,0.0294838202697,,0.214343246972,0.00755304161845,N,0.154105377484,0.0066151294483,N,0.176342763423,0.011352451148,N,0.0990513063548,0.00769308837419,N,0.0264951787037,0.0246040068238,N,,,,,,,,,,2.49946715067,5.14949222962,N,-3.52148056396,2.32174431761,N,0.602384677811,0.380602314034,,0.219779518259,0.351476158922,,0.082577055555,0.227275875273,
NGC3413,162.8364,32.76639,96.9880917502,1.23805299841,90.272928093,,0.00277077405888,0.000125645264584,,0.00435742015743,0.000120275773466,,0.00935613412856,0.000378946117859,,0.0231967619161,0.000379803132784,,0.0317035555877,0.000651445793745,,0.0379744297311,0.0011793238332,,0.0403023573751,0.0022121450564,,0.0473070318736,0.00566885853637,,0.0444746140465,0.00626578608257,,0.0271662785502,0.0066124793905,,0.0227819654363,0.00105183219868,,0.0131976546459,0.00108612457125,,0.030512403432,0.00354949235331,,0.0810973760904,0.00780095667709,,0.0228290901817,0.000931026231692,,0.0153817904432,0.00078079970771,,0.0198946627694,0.00322244425243,,0.0306570143831,0.00322066401849,,0.0478569036983,0.0129684428789,N,,,,,,,,,,,,,,,,1.22191662029,0.11561698257,,0.616157036564,0.0770888696707,,0.27977583474,0.0455122404888,
NGC3424,162.94335,32.90041,173.324932296,2.0812921726,21.8280215329,,0.00135986833367,8.69950677071e-05,,0.00245317253786,9.20065377357e-05,,0.00866171458678,0.00177815214298,,0.0301464631989,0.000926125485849,,0.0557081989818,0.00202417779568,,0.0792352047,0.00299952931672,,0.0987091316273,0.00529018251155,,0.170302216375,0.0154872619345,,0.228028356327,0.0270851116334,,0.187626635276,0.0276451206469,,0.117176634499,0.00375145107684,,0.0664907865456,0.00291222658806,,0.402238747871,0.0193782945993,,0.75704196488,0.0440329897267,,0.105002373564,0.00329073428658,n,0.0784539266177,0.00255322310932,n,0.169754117688,0.00825390210336,n,0.496257549901,0.0152395074827,n,0.724245611451,0.0365090736463,n,10.1033948228,1.01474146773,N,17.0338254297,-2.04405905156,N,,,,19.9366375643,1.63511802215,,19.7079390193,1.45084242972,,9.24028876748,0.531477080458,,3.87058277286,0.240581278298,,1.39409843376,0.103842278076,
UGC05955,163.01745,71.77303,77.9422863406,1.00002142896,135.000038006,,0.000191607818792,0.000243386988061,,0.000409560427491,5.69776797597e-05,,,,,,,,,,,,,,,,,0.0529433399047,0.00460331510784,,0.0573744277968,0.0120411780678,,0.0430522470841,0.00790528785103,,0.0231924611823,0.000911565304177,,0.0127149589973,0.000715760900574,,0.00435783242861,0.00498119998297,,0.00708470050263,0.0071620479084,,,,,0.012062402324,0.00372180052698,,,,,,,,,,,,,,,,,,,,-0.233341635773,0.348300805419,,0.602700658308,0.364379995992,,0.0253917238308,0.229161066674,,0.00603269635635,0.120656229555,,-0.0109870077301,0.042419676174,
NGC3430,163.04775,32.95066,201.652167894,1.86931846146,119.612690127,,0.00770272073741,0.000372511530835,,0.0108672344042,0.000302178180447,,0.0220914729253,0.00351866667474,,0.0639295384149,0.00115100394928,,0.10018188549,0.00284953744389,,0.126617385783,0.00488529401717,,0.140373451866,0.00894942744992,,0.185619364891,0.0188040140308,,0.213399780335,0.0303958028637,,0.197840553736,0.0224818538388,,0.106193546094,0.00363058835731,,0.0640871536312,0.00373147489998,,0.316358709859,0.0160905160253,,0.418230770127,0.0292342746534,,0.108436278708,0.00381309205039,,0.0732968873139,0.00273487424246,,0.16390301275,0.00928586358815,,0.31879063011,0.0107084777753,,0.415559559539,0.0224480140493,n,5.89548478259,-0.589548478259,N,14.8483765964,1.96008183558,N,,,,12.1559047676,1.41310665264,,17.2349883025,1.55098259167,,8.22854638459,0.507106209371,,3.66855246059,0.266536378086,,1.37860988241,0.109120159169,
NGC3437,163.14885,22.93414,141.747473458,1.76114027451,31.7108957466,,0.00401083558742,0.000185768422441,,0.00618439837764,0.000174242864354,,0.0183644105099,0.000633020893214,,0.0481605737593,0.000804056115916,,0.0793921543687,0.00124683094266,,0.103268782831,0.00162072516046,,0.125083036369,0.00336158544397,,0.181576284201,0.00961437261988,,0.232451862052,0.0201180824651,,0.195732701243,0.0171129778751,,0.113529627669,0.00346664737123,,0.0770552950434,0.00457388375192,,0.537332219879,0.028969783775,,1.04487212369,0.061285946652,,0.11816545346,0.0038308391632,,0.0871681272154,0.00402361604338,,0.23592626971,0.00714824087374,,0.622621910609,0.0188100463939,a,,,,,,,,,,,,,23.2843021777,1.84240676317,,20.3914735892,1.56335160517,,8.86628143875,0.493461993983,,3.67093393429,0.210817329552,,1.35109084281,0.0849272643511,
UGC05990,163.1598,34.48293,77.9422863406,1.00002142896,135.000038006,,0.000560079479411,3.39985972489e-05,,0.000565329502229,2.62729632617e-05,,0.00213444965162,0.00017902453325,,0.00547412086987,0.000145216962449,,0.0090800219265,0.000304741516407,,0.012030345906,0.000537598121656,,0.0134970618574,0.0011296457483,,0.0162028459238,0.00436377230783,,0.0158753078638,0.00440228359522,,0.0128640488585,0.00463409885995,,0.0102085082003,0.00109931785938,,0.00595000220044,0.000625344926843,,0.0160948104388,0.00205358539668,,0.0228348541861,0.00664782229153,,0.00896629957285,0.000670363712194,,0.0058110978107,0.000682042043245,,,,,,,,,,,,,,,,,,,,0.337410134761,0.223046945204,,1.08558561019,0.46349925092,,0.672634501029,0.0766133818159,,0.386368997578,0.0686798385578,,0.199090229453,0.0375556676396,
NGC3440,163.45605,57.11866,114.393191371,1.39545045305,-41.1875034493,,0.00205252493229,9.32078640246e-05,,0.00282503674111,7.91858276071e-05,,0.0049828943158,0.000319208434816,,0.0112753185588,0.000319186070343,,0.0148788149041,0.000454187514275,,0.0177222961847,0.000827888270129,,0.0189623376278,0.0020649578078,,0.0206301244586,0.00519931110631,,0.0268970078377,0.012318265265,,0.0235633616985,0.0106034758807,,0.00982787103793,0.00108012786363,,0.00564542299061,0.000893290613606,,0.00797609407582,0.00244081032483,,0.0272453972454,0.00690669311654,,0.00965419558828,0.000761538974267,,0.00700593917852,0.00118801878792,,0.00877656631288,0.00223345698582,,0.0132147856775,0.00152322959602,,0.0369095302298,0.00314148194801,,0.608628214879,0.0726716861193,,1.52896471925,0.202243174177,,,,,0.394636942623,0.563203283713,,1.34626636753,0.383798438609,,0.78156850398,0.113730166042,,0.450092032409,0.0775319164927,,0.225370949621,0.0445061722765,
NGC3403,163.47855,73.69036,176.196370281,2.31898252864,-15.1565569083,,0.00483054600106,0.000249937447906,,0.00422785549404,0.000171701492578,,,,,,,,,,,,,,,,,0.10525680708,0.010948524437,,0.080644393539,0.0729311699398,,0.127568378725,0.0313088756484,,0.0525957624524,0.00233404097485,,0.0294270876076,0.00207939850558,,0.121598531459,0.0122922290071,,0.13640120571,0.0178350202821,,0.0521512969899,0.00204425055897,n,0.0343228991074,0.00177802592765,n,,,,,,,,,,,,,,,,,,,3.59041052601,1.01492885321,,5.99310637535,1.00406088044,,3.47106503535,0.558960758695,,1.78650383434,0.318433064858,,0.784944417967,0.138754128595,
UGC06016,163.5537,54.28721,100.342674682,1.21480707643,-31.2688297124,,0.00170317325491,8.36945657566e-05,,0.0014757312197,5.23633644826e-05,,0.00133430197373,0.000671860509231,,0.00387737579474,0.00050235017168,,0.00474306811357,0.000578195255901,,0.00447260313402,0.000647084282801,,0.00287848237378,0.00200082157881,,0.00285040944915,0.00560045795137,,0.0161094603855,0.0125448625039,,-0.00099479898631,0.00805450307046,,0.00248653535675,0.000827389808853,,0.00134260139034,0.00123749159104,,-0.000514512912289,0.00236903159984,,0.00163808391808,0.00562042407498,,0.00371874800347,0.00104161468534,,0.00288555308861,0.000932434987926,,0.00120742870789,0.00328767612095,,0.000359158043443,0.002683489591,,0.000187056515954,0.00555540616809,n,-0.0129912401409,0.0381607073995,n,0.0837387972642,7.70834553192,n,,,,0.904498855435,0.942517589572,,-0.0966511321318,0.47351363073,,0.0640060980766,0.0845879025847,,0.0501164665424,0.0665564239871,,0.0230956857584,0.0432002136634,
UGC06023,163.5873,27.24023,110.347095046,1.41762910819,-41.5113398459,,0.00280928517971,0.000146518404274,,0.00382835879155,0.000110333514584,,0.0090823453823,0.000418318258917,,0.0211336223396,0.000299204634616,,0.0320622718994,0.000459686183215,,0.0399256567524,0.00080871423426,,0.0459592859859,0.0023160945065,,0.0541951887945,0.00508824788951,,0.0704943554046,0.00913896089928,,0.0498143683596,0.006547717512,,0.0296510346676,0.00116945282494,,0.0174468988341,0.00158263798143,,0.102445770914,0.00530341262403,,0.172928313406,0.013347123495,,0.0309869389632,0.00125026047105,,0.0212458193297,0.00100209896828,,,,,,,,,,,,,,,,,,,,3.47595579409,0.604242524757,,4.65470019319,0.849117289385,,2.60467942344,0.170755658948,,1.21247441499,0.0950749981367,,0.465746232695,0.0447733451963,
NGC3454,163.62165,17.34446,155.795547059,2.05675225178,18.9916363936,,0.000753413544454,4.78490431446e-05,,0.00121778579945,7.48603129544e-05,,0.00388669004011,0.00162545066918,,0.0134965095422,0.000662446678205,,0.0233526294942,0.000807124771804,,0.0332387316102,0.00157979086337,,0.0421861384091,0.00448529091198,,0.0402073434151,0.0134087755889,,-0.00923759690861,0.0335626461126,,0.0289527537337,0.0223911755066,,0.0290471955173,0.00174830167011,,0.0185819728442,0.0022606094844,,0.0540950981738,0.00661936941989,,0.0791210351669,0.0137858525442,,0.0293662852785,0.00194271844926,n,0.0190816801278,0.0015541832949,n,,,,,,,,,,,,,,,,,,,3.09475995546,0.616351853772,,2.55356386685,0.778723792314,,1.94311869194,0.203672750764,,0.921212011758,0.11218226901,,0.372933313171,0.0704626172039,
NGC3455,163.62945,17.28472,131.494733861,1.69631979256,-14.3103312766,,0.00397269839432,0.000181394019988,,0.00600001551107,0.000171226964757,,0.0105607939325,0.00111976144486,,0.02612128853,0.000908884228436,,0.0354031578198,0.000750340285942,,0.0418442782875,0.00116388003584,,0.0459697907397,0.00392206263502,,0.0465707028707,0.00867848985148,,0.0556135992455,0.0235019649872,,0.045541851787,0.0175463027282,,0.0275014653763,0.00130320915207,,0.0161827340797,0.00157657192937,,0.0690492550856,0.00480003891522,,0.102363626004,0.0115952969919,,0.0278632790081,0.00132141607242,,0.018936315928,0.00102179096922,,,,,,,,,,,,,,,,,,,,4.61103791385,0.718803774144,,3.37292884926,0.563400827118,,2.4601001906,0.192501151435,,1.33638928669,0.108382822347,,0.602150547246,0.0729720465513,
NGC3445,163.6488,56.98981,119.881150941,1.27176626714,10.0887097967,c,0.00752106509001,0.000338716454954,c,0.00927919158198,0.000252869319025,c,0.0156862109539,0.00046272716477,c,0.0307673010512,0.000392101282273,c,0.0389489734428,0.000512304121481,c,0.0443197979606,0.000896118713173,c,0.0470900607492,0.00266451862666,c,0.0492827434262,0.00610914946224,c,0.0427996705389,0.0153371132452,c,0.0290357787884,0.00996795138325,c,0.0268512412773,0.00131094048098,c,0.0154111684419,0.0014340954541,c,0.0841084600928,0.00454275072501,c,0.191409819353,0.0129498009045,c,0.0302128703974,0.00142493738449,c,0.0217934034342,0.00161617312916,c,0.0314147837167,0.00304297214201,c,0.0859526110259,0.00346868959052,c,0.173087972363,0.0091130034346,c,2.45554977351,0.248732983593,c,5.16541428747,0.630508338289,c,,,,4.94914857832,0.741716776737,c,4.67581625068,0.61833041845,c,2.44756594389,0.173647295101,c,1.16190201851,0.102949689443,c,0.447773373376,0.0636204962541,c
NGC3448,163.66425,54.30515,141.747408488,1.87629951304,-26.8773629879,,0.00581780135456,0.000264841560058,,0.00895589949201,0.000246186102108,,0.0196371184393,0.00107032560473,,0.0491409859293,0.000564452418713,,0.0679874639033,0.000842143643759,,0.080755398216,0.00125330443235,,0.0895491037831,0.00347523187932,,0.119736060022,0.00813994130615,,0.130774961845,0.0176584720196,,0.0997854981897,0.0136050625296,,0.0646320631443,0.00229059009568,,0.041340791844,0.00213445914121,,0.198876638737,0.00966003595145,,0.575471682516,0.0330217266277,,0.0675179184594,0.00228937098167,,0.0472511155467,0.00160097735541,,0.0907871632563,0.0032686691801,,0.206459140195,0.00628993415363,a,0.591079514163,0.029697071839,,7.11795277373,0.714997533237,,10.7173932949,1.30841297311,n,,,,12.3170792843,1.35771641117,,10.5042890222,0.964720669532,,5.13032603451,0.30261609343,,2.36066990958,0.164564874337,,0.925201055209,0.078178277225,
NGC3458,164.00625,57.11693,90.1912180449,1.08769688443,96.2525990109,,7.22894667857e-05,1.36893378693e-05,,0.000304989942101,1.99951017606e-05,,0.00546581037527,0.000233371100914,,0.0251148045486,0.000291749698734,,0.050224459909,0.000492141914185,,0.0732677560352,0.000830305732684,,0.0894865840367,0.00155053473206,,0.131306264508,0.0045502108695,,0.150784424774,0.00847100879769,,0.122163830633,0.00693584624775,,0.0603023083972,0.00188089867087,,0.0318436655956,0.0014175690752,,0.0103127307459,0.00205103982419,,0.00800566535574,0.00522138849119,,0.0562987221612,0.00181355225062,,0.035403312036,0.00124829548843,,0.0240576473192,0.00214560531863,,0.0142651333026,0.00124309009733,,0.00573906439328,0.00262087871498,,-0.00751193601628,0.0264198988353,,-0.0697568069724,0.0593962707785,,,,,-0.541419595527,0.38125669325,,-0.680290849039,0.386476711393,,-0.00724148855803,0.0735527126861,,-0.0343642291753,0.0618987053935,,-0.0536289185214,0.0374505642761,
NGC3485,165.01005,14.84132,188.280740698,1.12234461012,-11.3956743978,,0.0052221572098,0.000245430631303,,0.00699549506159,0.000203520894097,,0.0164345091556,0.00151079072519,,0.0465228917463,0.00107963478675,,0.0729358153047,0.00166781724682,,0.0957544396067,0.00346045971501,,0.103691212586,0.00542275619207,,0.249229011905,0.0901023088237,,0.627966250122,0.338786231578,A,0.360668807645,0.120330553349,,0.0676292990837,0.0040675184393,,0.028771224168,0.00366172995491,,0.154611898169,0.0115296075779,,0.213180124824,0.0204683944858,,0.0658915228999,0.00597512574844,N,0.0458190821924,0.00670804911687,N,,,,0.144179881606,0.00841566907462,N,0.179076026487,0.0454095308599,N,2.27019318668,0.387505503627,N,,,,,,,5.04418527967,3.64972591277,n,2.92042084527,3.28728468332,n,3.8884873618,0.359055748048,,1.62871098541,0.533747211464,,0.547134258476,0.132214652516,
NGC3488,165.34815,57.67763,128.721643268,1.53544318723,92.0497467676,,0.00211672519514,9.66659176524e-05,,0.00288560866964,8.78720585595e-05,,0.00604138660613,0.000571110646432,,0.0183982316389,0.000527557502037,,0.0274769726916,0.000916694079707,,0.0363907190784,0.00199423528118,,0.0395176462631,0.00294808397768,,0.0438574272631,0.00504177464898,,0.043380041621,0.0226287847219,,0.0445219284992,0.0105401627829,,0.0388726577535,0.00360147875445,C,0.0187864858379,0.00262446928365,Ca,0.0583586040222,0.00383563570644,,0.0581768576226,0.00862422833778,,0.0256226219728,0.00141567318303,,0.0179188760053,0.00167405887265,,0.0248170410317,0.00453662588525,,0.0658982887791,0.00317173953834,,0.062133513496,0.0046862167622,,0.670916850176,0.0745724040649,,3.1661822566,0.40696341656,,,,,1.53246713913,0.608404633981,,2.44187003867,0.59062282315,,1.75587877252,0.15075193593,,0.848385996641,0.0969788109357,,0.355631564018,0.0643010372022,
NGC3501,165.69705,17.98949,201.042580937,2.5958763604,118.452326373,,0.00154052402544,7.61431236452e-05,,0.00174330988075,7.95798668524e-05,,0.00849337921561,0.00292365952964,,0.024738623531,0.00100216828958,,0.0447961163186,0.00249086966638,,0.0649554846804,0.0024290238871,,0.0829553436881,0.0083100998408,,0.120375332254,0.0323201991048,,0.0821507109835,0.181158310124,a,0.121300818037,0.0765186705532,,0.0755390754266,0.00283618154178,,0.0427979039141,0.00265513436306,,0.136224146517,0.00849573036177,,0.162446292547,0.0143573830457,,0.076539897332,0.00237045278251,N,0.0511021968315,0.00159270098061,n,0.0754557720373,0.00438073674157,N,0.164202948304,0.00498914582632,n,,,,,,,,,,,,,5.9155549937,0.692505330371,,9.05902265905,0.885867111229,,4.81963783472,0.303405918298,,2.39164637977,0.191168836531,,0.968350669977,0.0967282253688,
NGC3504,165.79635,27.97246,169.356422316,1.11109006899,12.6383473044,,0.00774816500378,0.0003542812947,,0.0122713535892,0.000337920701542,,0.0330502534344,0.00105749615726,,0.0980336397132,0.00143960543639,,0.167669571533,0.00206357938971,,0.224828801361,0.00326794443097,,0.259160123461,0.00724630161865,,0.369748684434,0.0200290068524,,0.30852417034,0.0638005784001,,0.306179196125,0.0420671151938,,0.217426777392,0.00668557272834,,0.152184973207,0.0101763670517,,1.0007817032,0.048136463627,,3.16421366436,0.178862799798,,0.226132751223,0.00728905583882,,0.17230214676,0.00553296316689,,0.385099527346,0.0121630346121,,0.835187648976,0.025406040121,,3.07405133435,0.155063145292,,20.1058099412,2.02103326338,N,23.7010270501,2.90335637929,n,,,,37.0972986447,2.90882765822,,28.2132605805,3.16196114777,,12.2896011113,0.687285273984,,4.9322166983,0.309669902724,,1.66007007677,0.109485752148,
NGC3512,166.0134,28.03625,117.941254131,1.37721543996,78.1447891072,,0.00432393720597,0.000198125250034,,0.00541958124777,0.000151513952759,,0.0107224937912,0.000529385762751,,0.0301408335314,0.000588945793333,,0.0494535743717,0.000684747983907,,0.063214717961,0.00104633411933,,0.0687241196375,0.00352750133435,,0.0955736364185,0.00577754043706,,0.100911819416,0.0196496579032,,0.0945708887279,0.00880222121249,,0.0529923910357,0.00178039476985,,0.0354717335842,0.0043674162983,,0.111449987269,0.00760723595391,,0.150785913325,0.0155549375258,,0.0524479467275,0.00341907218719,,0.0336690063106,0.00185774145241,,0.0601785374046,0.00266220774672,n,0.145582118918,0.00453690932404,,0.1417243075,0.00726280759506,,2.06611193237,0.245267744268,n,,,,,,,3.36386276919,0.661560674999,,5.32036178243,0.89779815305,,2.80093922561,0.195917572554,,1.2363964764,0.114896189125,,0.43773716138,0.0628444934303,
